location,date,likes,retweets,text
"Provo, Utah, USA",2020-05-19,306,96,"From delivering vital medical supplies to healthcare workers to providing handwashing stations in developing countries, see how the UN is helping the world tackle #COVID19 in this new @Twitter moment.

https://t.co/RIc2M5NvgX"
"Arizona, USA",2020-05-26,30074,10624,"Be aware of misinformation campaigns about the coronavirus. 

""Nearly half of the Twitter accounts spreading messages on the social media platform about the coronavirus pandemic are likely bots,"" Carnegie Mellon University researchers estimate.

https://t.co/PzRBvptCZ3"
"Chicago, IL",2020-05-13,0,1,Interesting how Sen Paul is so willing to play roulette with children’s lives. https://t.co/Dy7aeY1OvM
"Chicago, IL",2020-05-21,216,152,"Robert Lind is 73 years old &amp; has served 36 years in prison. His prison nickname is ""Grandpa."" He first applied for clemency in 2016. Today he has cancer &amp; COVID. If @NYGovCuomo won't #FreeGrandpa, then NY must pass Elder Parole (@CnDelarosa/@bradhoylman). https://t.co/QtklvaZch9"
"Washington, DC",2020-05-14,23,9,"@MarshallCohen So Rep. Burgess cites anecdotal evidence to disprove anecdotal evidence that hydrochloroquine doesn’t work. Yet, on 368 vets infected with COVID-19 found that it was more lethal than nothing at all. https://t.co/RhcEuwacDt"
"Los Angeles, CA",2020-05-29,13,1,"Yes, your dreams are getting weirder during the pandemic. Hear why in a new episode of Foxhole:  https://t.co/YPQZrVTUUA"
"Sacramento, CA",2020-05-29,2,2,Check out the latest episode of @AnnouncePodcast featuring a few of our members discussing health disparities during #COVID19. #SocialEM @SocialEmergMed https://t.co/FgjCd5EMEI
"Connecticut, USA",2020-05-07,722,259,"Hey MAGA

You’re always complaining about illegals taking American jobs. Well, good news! Meat factories are hiring workers. And don’t worry about protective gear since you all think this whole #coronavirus is a big hoax

Now snap to it &amp; get to work. Momma wants a steak dinner"
"Cochiti Lake , NM, USA",2020-05-07,2,1,Americans being murdered by Trump https://t.co/6tNzvBRZVF
"California, USA",2020-05-17,1389,525,"Reminder that Trump’s push to reopen states is against his own task force’s guidance, which says states should achieve 14 straight days of declining cases before starting the reopening process https://t.co/w5geIoPWiY"
"Arlington, VA",2020-05-15,181824,38013,This look like COVID-19 https://t.co/vEBmxqTJai
"Lexington, KY",2020-05-23,1,0,"@theinquisitor13 @esmeraldaed @realTrumpDreams COVID19 is God's answer to USA for electing 3D: Dictator Doctor Don.

I shudder to think what God is going to do to ""Christians"" that continue to support a lying, womanizing thief that is hell bent on bankrupting the country, states and cities."
"Cleveland, OH",2020-05-18,199,165,Wait a moment...Now a Dem is saying the virus spread bc we had flights coming in from Europe.  Weren’t they the same group that called President Trump a xenophobe when he stopped flights from Europe &amp; China.  These people really are ignorant  https://t.co/RgVbDAAZwN
"Austin, TX",2020-05-22,3473,594,"Hospitalizations continue to decline in Georgia nearly a month after state opened back up. Crickets, by and large, from national media. https://t.co/mLxHuJmFCi"
"Rancho Cucamonga, CA",2020-05-06,83573,10323,"Sending my deepest thoughts and prayers 

https://t.co/JerIMzYI97"
"Charlotte, NC",2020-05-15,106700,17878,"One of the advantages of the lockdown is that the mother is finally getting to the bottom of her giant chest freezer. 

Behold: 25 year old puff pastry. https://t.co/lyIArR7d0V"
"Denver, CO",2020-05-15,1,0,@robbystarbuck https://t.co/oRl0AoTHOS
"Phoenix, AZ",2020-05-26,1,1,nope it ain’t &amp; me either !!!! https://t.co/2Gnymge5Jx
"Oklahoma, USA",2020-05-31,489440,105375,How come every cop is outfitted like an Avenger but health care professionals are out there fighting COVID wearing barrels on suspenders
"Traverse City, MI",2020-05-30,4377,1353,"In the heart of a pandemic, cities and states that didn’t have the money to test and treat and hospitalize sick people, or to offer safe self-quarantine spaces and make shelters and jails safer, suddenly have the resources to monitor and take in busloads of protesters."
"Pleasanton, CA",2020-05-24,57799,16099,"Governor Cuomo is working today, for the 84th straight day. He says he’ll take a day off when Covid-19 takes a day off.

Donald Trump is golfing today."
"Tucson, AZ",2020-05-11,7,2,"@RyanShead I see you’re in Arizona - husband and I were due to fly London to Phoenix for a holiday the day after tomorrow! Saved up for ages, gutted we can’t come now. Love America &amp; it’s people. Trump &amp; his cronies are doing you guys a massive disservice &amp; this pandemic has really shown it"
"Mississippi, USA",2020-05-13,1,0,@NotConcerned18 @NYGovCuomo You’re welcome to stay home you elitist hippie freak. God forbid you come into contact with a mouth breather.
"Madison, WI",2020-05-15,113,64,"Wisconsin COVID-19 cases jump by 410 today, biggest one-day increase since May 1. Racine County continuing to climb, with 920 cases and rate per 100,000 residents now third-highest in state. Kenosha with 780 cases."
"Daytona Beach, FL",2020-05-30,4732,932,Dr. Fauci never once recommended rioting to cure the Coronavirus.
"North Carolina, USA",2020-05-29,26815,8056,"So glad the #Coronavirus scamdemic was cancelled to accommodate the Left’s nationwide anarchist riots. 

People taking their kids to parks and/or going to work to support their families? GRANDMA KILLERS! 

Rioters looting across the nation? People that need to be heard."
"Chicago, IL",2020-05-30,78,2,"@ScrubQuotesX ""i hope u catch covid
Sent from a PlayStation 3 system."" is the most 'broke mf' thing ive read all day"
"Lajolla, CA",2020-05-31,41,30,"""COVID-19 has reminded us we cannot take our interrelation for granted — with each other or with nature."" @annalappe &amp; Daniel Moss on #agroecology and its crucial role in revitalizing our social, political, and food systems in @heatedmag 
https://t.co/N0tKUcMCUP
@FundAgroecology"
"Santa Barbara, CA",2020-05-05,9963,3842,"I don't know who needs to hear this, but telling states they need to end sanctuary cities in order to receive life-saving supplies for their constituents is the same kind of quid pro quo that Trump tried to extort from Ukraine. https://t.co/pMXaYC27YM"
"Menlo Park, CA",2020-05-22,2,0,"Reopened states NOT recovering economically. Apparently telling people to die for the economy doesn't work.

Maybe NOW the government can start a national testing &amp; tracing program so people will feel safe?

https://t.co/kwSwhQXRYN"
"Richmond, Virginia",2020-05-01,11,4,"5/1/1990 - 3 Hustontown, PA Firefighters “died inside a well from CO while using a portable gasoline engine-powered pump.” James F. Chestnut Jr., 20, Richard L. Hershey, 40 &amp; Thomas L. Lane, 39, all lost their lives. REPORT: https://t.co/3WJo8eImfu @IAFC_SHS #firefighter #LODD https://t.co/rZf1Ht8ruL"
"high desert / haunted wasteland, ca",2020-05-19,0,0,"@chronicpainwar yes, i agree about the lawns and the lack of coverage on food supply chains, people have no idea how massive this existential threat is, more than any pandemic. we're even disrupting the nitrogen cycle! we have to think much, much bigger and sooner &gt; later
https://t.co/gDaW2ueQAP"
"Arizona, USA",2020-05-30,2757,791,"He can't even Tweet properly, forget having the skills to stop a pandemic.

#TrumpResignNow"
"Phoenix, AZ",2020-05-23,99,22,"Join us today for Harvest At Home at tonight at 4:00 PM/ 6:00 PM/ 8:00 PM. Then, all day tomorrow. My message title is “Is Coronavirus A Sign Of the End Times?”. I will talk about the next  event on the prophetic calendar. . . 
The Rapture! 

https://t.co/P7HTTvJTMP https://t.co/f7Dr0CEpiv"
"Texas, USA",2020-05-07,81076,19646,"Deactivated my account bc I was so upset about the deadly (lack of) federal response to COVID-19, but the implosion of the Department of Justice with the Flynn dismissal has brought me back. 

The once proud DOJ is now nothing but a political arm of Donald Trump."
"Vashon, WA",2020-05-06,0,0,What is wrong with people viruses are not political but dying is 😥 https://t.co/dK543aWJRX
"Utah, USA",2020-05-17,7099,2803,"#ObamaWasBetterAtEverything because he TRULY cared. When he passed the ACA he protected 135M Americans from ever being discriminated against for having a pre-existing condition.

Covid-19 is NOW a PEC &amp; Trump is trying to destroy the ACA in Supreme Court!

https://t.co/grEZdDKxgI"
"Lafayette, CO",2020-05-29,210,20,"@waltshaub @MollyJongFast Covidgate
Covghazi
Uranium Covid
Pizza Covid Combogate
Covmails"
"Yreka, CA",2020-05-28,0,0,"@ResYrgens @RealHBoots @SethWEmerson I know what they say - and I know they don't work. Perhaps if everyone was wearing a properly fit N95 mask but even then most people don't know proper mask protocols. These cloth masks, homemade masks, etc. are useless."
"Texas, USA",2020-05-29,1430,568,"""All of it — trade wars, Clorox fantasies and incompetence — is a political convulsion waiting on November.""

-- Art Cullen, editor of the Storm Lake Times in Northwest Iowa. That county - Buena Vista - is now more than 3% confirmed COVID-19 positive. 
https://t.co/pw8P4vGRNH"
"Virginia, USA",2020-05-06,963,112,"Heading into the 2nd part of the week in the Purr Production Factory like.....

Sending positive purrs to the universe! #TheYearOfThePurr

❤️-Hazel 🔊
#WeAreBetterTogether #CatsOfTheQuarantine #CatsOfTwitter #Purrs4Peace #COVIDー19 #BeatCOVID19 #meditation #mindfulness https://t.co/cRqacefT3R"
"San Francisco, CA",2020-05-25,0,0,GHS index is discredited. How come  there are so many countries beating *Rank 1* https://t.co/sCw5b9G0By
"California, USA",2020-05-15,0,0,@realDonaldTrump https://t.co/K9iWV70uCw
"San Francisco, CA",2020-05-28,3,2,"Coronavirus handling - PM Narendra Modi has the highest approval rating out of world leaders compared by Morning Consult. Australian PM Scott Morrison, German Chancellor Merkel &amp; British PM Johnson have improved their ratings more in the crisis.  https://t.co/wFcL6KGszA"
"Fort Worth, TX",2020-05-21,56,13,"If covid didn’t bring out the hustler in you, it ain’t in you 🤷🏽‍♂️"
"Oregon, USA",2020-05-12,9948,4349,CBS now admitting that Project Veritas reporting on its broadcasting of fake Coronavirus lines was accurate. https://t.co/w3mfihuzUS via @WSJ
"Idaho, USA",2020-05-30,6959,2691,"Soros is but a small part of this. He only writes the checks.

You should be looking at a certain former community organizer and his team who failed with ‘Russia Collusion,’ impeachment, COVID, and Biden as a candidate."
"Boynton Beach, FL",2020-05-31,9739,3344,Impeach John Roberts who lied to America when he said he would not play politics or be an activist. This is a reminder of what is at stake in 2020. No more weak GOP court picks https://t.co/VIIK3kHjce
"Cleveland, OH",2020-05-17,9,4,"The Greater #Cleveland COVID-19 Rapid Response Fund coalition has awarded $908,000 to organizations serving Cuyahoga, Lake and Geauga counties in its latest round of grants https://t.co/X1N5A50pKJ @CleveFoundation"
"California, USA",2020-05-06,42,33,Multiple articles @NEJM on cardiovascular and #covid - certainly ACE I / ARB are faring well! https://t.co/k1cxFkuDAP &amp; https://t.co/3aovz5nQXk &amp; https://t.co/9qGGpyEuLj #cardioed #EPeeps #echofirst #whyCMR @mmamas1973 @AnastasiaSMihai @Arzanauskaite @ShrillaB @MasriAhmadMD https://t.co/xubqPGoMyx
"SW Florida, USA",2020-05-28,6598,2656,"COVID Update May 27: COVID-19 is the disease of the middle aged in some ways more than even of the elderly.

As we open up &amp; go back to work, it’s possible we’ve missed something important— the danger to many of the returning 50-64 year olds. 1/"
"Kennesaw, GA",2020-05-01,2,0,You’d think a Stanford graduate would be smarter than to protest people going outside.. virtue signal away though https://t.co/mSSguLqgUY
"Brooklyn, NY",2020-05-27,0,0,"Predominantly #minority communities continue to lead the way in the number of new #COVID19 cases.
https://t.co/QXZJyPdfv4"
"Tragically Tiny Island, USA",2020-05-17,109,114,"The ambassador’s death came just two days after he condemned comments by visiting U.S. Secretary of State Mike Pompeo, who denounced Chinese investments in Israel and accused China of hiding information about the coronavirus outbreak.
https://t.co/8RkVGaxwd9"
