location,date,likes,retweets,text
"Chicago, IL",2021-06-05,579,162,"This decision is an enormous step backward in the effort to curb mass shootings in this country. With the epidemic of gun violence worse than ever, this ruling could not be more wrong.  https://t.co/41OsmikmQQ"
"Massachusetts, USA",2021-06-08,12783,3651,"""Kamala Go Home""

A group of Guatemala protesters greeted Kamala Harris and told her to go home and mind her business! 

They also told her "" TRUMP WON ""

I wish they would have told her to stay because we don’t want her either and they are right about TRUMP
 
Do you agree✋ https://t.co/8oDobmzBTp"
"Onalaska, WI",2021-06-03,14,5,"@electroboyusa Hey @JoshMandelOhio I wore a mask, and I didn’t get Covid. I also haven’t had a cold or gotten the flu for 15 months. My daughter who treated Covid patients also didn’t get sick. So maybe masks are effective at preventing disease? But you just keep on doing stupid, it suits you."
"New York, NY",2021-06-10,361,208,Vaccines protect you and the people you love. Help loved ones find vaccines near them and get back to life. #WeCanDoThis
"Houston, TX",2021-06-04,0,1,"#RT @houstonisdwatch: RT @alexavierm0: Students, let's go speak out in support of raising our teacher's salary next Thursday, June 10th during the board meeting! https://t.co/ksEdaC33hp"
"Arkansas City, KS",2021-06-19,0,0,@biebersdepths and covid activist
"Texas, USA",2021-06-07,8135,2667,"Wow. Stunning scientific evidence suggests that: (1) Covid escaped from a Chinese lab &amp; (2) the virus was CREATED in that lab, thru “gain of function” research.

For over a year, corporate media &amp; deep state insisted this was a “conspiracy theory.”

Why? https://t.co/AweNFlKYP6"
"Boston, MA",2021-06-09,559,109,"When government cuts off the food. Flips a switch on the 5G. And activates something buried inside the nano-tech of the injected. Will they turn into blood-drinking, brain-eating zombies from Hell? Based on the CDC literature. And the crimes of the elite. I RULE NOTHING OUT."
"Philadelphia, PA",2021-06-04,36816,5311,"Today’s jobs report shows historic progress for American families and the American economy. We added 559,000 jobs in May, created a record two million jobs in our first four months, and unemployment is at its lowest level since the pandemic started.

America is on the move again."
"New Jersey, USA",2021-06-11,12,9,"Just a reminder this was @GovMurphy June 11,2020 at the peak of the pandemic maskless at a BLM protest. This is who @NJSenatePres @SpeakerCoughlin and all the @NJDSC protect!m. VOTE THEM OUT. 
@Oldglorycries look at this knucklehead.... https://t.co/TLwmihzg14"
"Galveston, Texas",2021-06-04,137,49,WOW! Dr. Fauci Cheered Hydroxychloroquine Success Treating MERS Coronavirus in 2013... But Today He's Skeptical... That's Weird? https://t.co/4DDOaEWCTR via @gatewaypundit
"North Carolina, USA",2021-06-30,234,80,What outrages me is the Missouri Governor who refuses a mask mandate and gave the first Covid doses to his friends is on media trying to take credit for vaxx distribution.😡😡😡😡😡😡😡
"Russellville, AR",2021-06-09,99,9,"I went to a small birthday get-together outside recently. People started excitedly adding candles to the cake.

I decided to be “that person” and ask, “So, we’re blowing out the candles again?”

Some people were offended.

They did.

I left not too long after that sans cake. 😂🥴 https://t.co/ZWOkfgHskM"
"California, USA",2021-06-10,72,40,"A pooled analysis of 52 studies (18,650 people) reported a case fatality rate of 25.6% for people w/ #cancer who got #COVID19. That means &gt; 1 of every 4 ppl w/ #COVID19nCancer died. I’ve heard of 0 deaths of PWC due to #vaccine. Please #GetVaccinated ASAP.
https://t.co/jQWBgRNNLf"
"Portland, OR",2021-06-27,159,35,Good article. https://t.co/1ZMcGiOLto
"Hattiesburg, MS",2021-06-07,14,13,"Happening tonight at 6:30 via Zoom! Don't miss this chance to hear the facts about COVID-19 vaccination from medical and community experts, and have your concerns and questions answered. Send questions and register for free at https://t.co/sxfMXP572h https://t.co/aB1DTGOFCB"
"San Francisco, CA",2021-06-19,21,13,"Harvard professor of medicine:

“Instead of understanding the pandemic, we were encouraged to fear it. Instead of life, we got lockdowns and death. We got delayed cancer diagnoses, worse cardiovascular-disease outcomes, deteriorating mental health…” https://t.co/zr7uBivzU7"
"Griffin, GA",2021-06-19,32,19,"Jon &amp; Tore have both been giving us info about this since Spring 2020. Put their pieces together. 

Listen &amp; read transcript of Tore's 5/25/2020 show. Connect to ""Socialism in a Syringe""
https://t.co/eZcwcRrojY https://t.co/e5f1930HUH"
"Washington, DC",2021-06-17,1,1,Adult Charter Schools Address Post-COVID Workforce Development https://t.co/ndSnD8VFje
"Hawaii, USA",2021-06-06,67,22,"Rand Paul says he and his family have received ‘death threats’ as result of clashes with Fauci on Covid-19

https://t.co/P9l9g94u4y https://t.co/hQerrlDdtH"
"Roanoke, Virginia",2021-06-01,0,0,"CORONAVIRUS COUNT: There are now 11,194 deaths from the coronavirus in Virginia
 https://t.co/hdogDvIIcM"
"Collinsport, Maine",2021-06-15,0,0,"A federal judge in South Dakota criminally charged 3 members of the @USMarshalsHQ with contempt of court and obstructing justice after a dispute with a marshal who refused to disclose her COVID-19 vaccination status and removed prisoners from a courthouse. 

#GetVaccinated"
"Utah, USA",2021-06-25,0,0,@FerIglesias Entonces porque fue? La gente se murió porque quiso? Se levantaron un día y dijeron  BUENO HOY ME QUIERO MORIR POR COVID!!! Que mujer desagradable y sucia en todo sentido
"New York City, NY, USA",2021-06-12,2,0,#Download My Kill #Coronavirus On Contact #Recipes #FREE #coronaviruschallenge #COVID19 https://t.co/AS9RUrJG03 https://t.co/lc8Budt8hW
"California, USA",2021-06-30,8635,2190,"At this point, Democrat members of Congress should be required to register as foreign agents for China.

They are desperately covering up the very serious details coming out about the Wuhan lab. It is insane!"
"Phoenix, AZ",2021-06-17,0,0,Vaccine Refusal in Trump Country Makes It a Sitting Duck for COVID Delta Variant https://t.co/jSKD7lF9di via @truthout
"Troutman, NC",2021-06-16,4202,1004,"The Wuhan lab leak is not a conspiracy.

Election fraud is not a conspiracy.

The border crisis is not a conspiracy.

Stop listening to the fake news and start thinking for yourself."
"Long Beach, CA",2021-06-08,105,107,"💥There is NO point in vaccinating those who’ve had Covid19–findings of Cleveland Clinic study 💥💥💥

People who’ve had Covid-19 infection DO NOT get added benefits from vaccination &amp; Covid-19 vaccines should be prioritized for people who haven’t had it

https://t.co/rcE2A4tGia"
"Indiana, USA",2021-06-25,4663,1316,"So I've been reading this book, which comes out on Tuesday, and it makes clear that that former administration's pandemic response effort was every bit as bad as you thought it was—indeed, worse. The detail is stunning, and depressing. 
 https://t.co/zZr8HK3W2l"
"California, USA",2021-06-22,2,3,"Organizations should give their employees #MentalHealth &amp; career support. I'm proud to have helped create a product (see @LeggUPInc for more on talent insurance) that gives employees the support to thrive &amp; climb the ladder of success. @bigbosscaro @hrdive
https://t.co/8Wx1m5ucC5 https://t.co/ibWf5Fc3ED"
"Tampa, FL",2021-06-19,0,0,A pandemic really does reveal a lot of shit 🙄
" Alexandria, Virginia, USA",2021-06-01,1485,166,Yes I still wear a mask in all indoor public places. The vaccine I got is only 95% effective……..so is the one you got….
"Raleigh, NC",2021-06-04,5,5,"Update with latest data from @ncdhhs: 

NC has returned over 1.2M COVID-19 vaccine doses to federal government, as of Friday. State has also turned down 2.4M shots from fed allocation. NC currently has surplus of 2.4M doses waiting for residents to take.

https://t.co/8F4BvyQQlC"
"Altoona, PA",2021-06-02,599,44,"Even as he trips over his own idealism, there's light at the end of the tunnel for Max. On the heels of a bout w cancer, the loss of his wife, and seeing countless patients and staff die during the pandemic, Max will find the light.  See you next week. @NBCNewAmsterdam #DamFam"
"Utah, USA",2021-06-07,4806,1087,"Without Manchin, Mitch McConnell would be majority leader. With Manchin, Dems got a nearly $2T covid relief law that McConnell tried to derail https://t.co/rDRv79QPTZ"
"Stark County, Ohio",2021-06-29,710,252,If you attended a VGK home game recently you might want to get tested for covid. This is the 3rd DM about fans getting sick in the past week. #VegasBorn https://t.co/LUlAQniKWY
"Mount Pleasant, PA",2021-06-03,0,0,"Night, night dum-dum https://t.co/mHZ9ptpxQY"
"Akron, Pa",2021-06-14,0,1,WATCH: 2018 Video Shows Wuhan Lab Partner Scheming on How to Make Money from a Pandemic. https://t.co/YfUEcx8pJK
"Washington, DC",2021-06-28,0,0,@DanielJHemel @davidmwessel @DonFSchneider Interesting. What if the end point is Q42019? Just wondering if COVID scrambled longer-term trend.
"Nashville, TN",2021-06-12,1,0,"As COVID-19 cases wane, governors take different views on ending emergency orders https://t.co/Op7ssyoGBX"
"Charleston, WV",2021-06-25,340,68,BREAKING: State lawmakers poured fuel on the nation’s worst HIV outbreak when they passed a bill eliminating most harm reduction programs in WV. That bill is also rife with constitutional defects. We’re suing to have SB 334 stopped and declared unconstitutional.
"Maryland, USA",2021-06-21,580,113,"For the second day in a row, Maryland is reporting zero COVID-19 deaths and under 50 new confirmed cases.

These metrics clearly show that vaccines work. Get your shot today: https://t.co/MjHeoZ5E5J

Details: https://t.co/qRIrGKGCMy https://t.co/ZvrFEWYPA4"
"Texas, USA",2021-06-12,3586,1244,"They are all running from Daszak, the US asset of the CCP's Wuhan operations. Take note. https://t.co/BoOBJ279Zy"
"Seattle, WA",2021-06-30,72057,19336,We ran out of prison slaves to put out the climate change wildfires because of the pandemic https://t.co/gBVrAUmzJk
"Orange County, CA",2021-06-04,3016,1261,"🚨🚨 Natalie Winters Reveals Another Smoking Gun on Fauci and Wuhan Lab.

https://t.co/POiNxfFkyl"
"Potsdam, NY",2021-06-22,1,0,"@GartleyVon @mclarren_john @Dakplswin @MrAmazing3001 @Today65294735 @scottdecosse @abcWNN You're saying that as if a global pandemic didn't just happen. Sure, if you live in a vacuum then you're right. If you actually love in the real world then what you're saying makes no sense"
"San Mateo, CA",2021-06-18,16,1,娘がデイキャンプに参加するために、検査受けに行って来た。祭日で休みの裁判所の駐車場に、Covid-19検査専用バスが停まっていて、屋外のテントの下で受ける方式。朝ネットで場所探して午後イチに検査して、48時間内に結果をオンラインでチェックできる。 https://t.co/h7h6ZP8S2v
"Serfing, USA",2021-06-13,11,4,"I can't just RT, only quote tweet. whatever
Some twitter warning. Get some rest twitter. I was born dur Hong Kong flu and dont need a nanny. https://t.co/NeD9JXxZjc"
"St Paul, MN",2021-06-28,61,28,"Fewer than one in a thousand Covid-19 infections are now resulting in death, according to calculations by statisticians in Cambridge. https://t.co/zbwMws3nUl"
"Chehalis, WA",2021-06-19,394,294,What should people with obesity know about COVID vaccines? Learn why it's especially important for people with obesity to get a vaccine due to increased risk of severe illness from COVID. COVID vaccines are safe and effective for people with obesity.
"Washington, DC",2021-06-16,0,0,Hotel and Office Conversions — an Update https://t.co/CTcZu1V9bM #TheLegalLowdown #LawSuits #LawSuit #Court #Lawyer #Litigation #Lawfirm #Justice #CaseLaw #IP #SCOTUS #CorporateLaw #COVID19 #CyberLaw #Security #LegalTech #LaborLaw Please Retweet
"San Francisco, CA",2021-06-24,6,2,"Some travel tips from @KQEDnews' own Carly Severn (@TeacupInTheBay). 

TL;DR: Keep your travel plans FLEXIBLE. 

🛫 Want more international flight tips at this stage of the pandemic? 

We've got a guide ➡ https://t.co/cRi8Y9CZZ0 https://t.co/sRFgHQH9Km"
"Connecticut, USA",2021-06-08,637,410,"“Hearing impairment, severe gastric upsets and blood clots leading to gangrene, symptoms not typically seen in Covid patients, have been linked by doctors in India to the so-called Delta variant.” https://t.co/wUzSgYwqFR"
"Maryland, USA",2021-06-21,0,0,"@Warlock_Finis @TeaPainUSA @Trump @CivilRights @trump @djtrump_usa @IvankaTrump 

It's amazing that I only learned about if from an NZ publication Dec 2019 once a friend almost got trapped in Wuhan.

It's...not amazing you got it denied. I assume criminal underworld/Berlin ties proof?"
"Kansas City, MO",2021-06-03,0,0,"1. Our Morning Star clinic will be ending in June, but there is still time to come by, urge family, friends and neighbors, and choose from any of the three vaccines. https://t.co/ghXiUZAvTS"
"Massachusetts, USA",2021-06-22,1788,376,"For all our complaints about (acute) COVID deniers, seems like many of us in academia and medicine are just fine being Long COVID deniers."
"Charleston, WV",2021-06-24,31,11,"Charleston is getting ready to form a human HIV SOS sign at Magic Island Park on Sat (2pm).

Plus free t-shirts, a hot dog BBQ, ices, music, naloxone, COVID-19 vaccines, &amp; more. 

Learn all about it, thanks to @Larisa_Casillas: https://t.co/TmdltRAFyE"
"Hillsborough, NC",2021-06-22,15430,5478,"American Airlines received almost $7 billion in PPP loans, their CEO made almost $11 million, yet they still laid off 30,000 of their employees during the pandemic. 

Can you guess why most of those 30,000 people don't want to get their old jobs at American Airlines back? https://t.co/HvvENLfbmU"
